Dates,Year,Month,Day,Hour,Rented Bike Count,RR1,FF,DD,FXI,T,TD,U,DHUMI80,TSV,VV,GLO,weekday,Seasons,Holiday
2024-04-07,2024,4,7,16,854,0.0,2.8,150.0,7.0,22.4,9.2,43.0,0.0,11.6,38729.0,76.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,17,919,0.0,2.8,130.0,7.3,20.6,8.0,44.0,0.0,10.7,21263.0,47.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,18,916,0.0,3.0,120.0,7.3,19.2,7.6,47.0,0.0,10.4,55407.0,14.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,19,845,0.0,2.5,120.0,5.1,18.3,6.1,45.0,0.0,9.4,58271.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,20,580,0.0,0.0,0.0,6.2,18.0,5.6,44.0,0.0,9.1,47289.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,21,486,0.0,2.3,80.0,6.1,18.0,5.9,45.0,0.0,9.3,41595.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,22,350,0.0,4.7,100.0,8.3,17.6,6.4,48.0,0.0,9.6,56242.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,23,385,0.0,3.2,110.0,7.9,17.7,5.6,45.0,0.0,9.1,58574.0,0.0,Sunday,Printemps,Public Holiday
2024-04-08,2024,4,8,0,155,0.0,2.9,110.0,7.3,16.9,5.8,48.0,0.0,9.2,56068.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,1,78,0.0,4.2,110.0,7.3,16.9,5.1,46.0,0.0,8.8,60000.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,2,30,0.0,4.3,110.0,9.5,17.3,4.6,43.0,0.0,8.5,60000.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,3,40,0.0,3.0,100.0,6.6,17.0,3.9,42.0,0.0,8.1,45129.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,4,34,0.0,1.5,100.0,5.9,17.1,3.4,40.0,0.0,7.8,59508.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,5,53,0.0,2.5,80.0,4.5,17.0,3.6,41.0,0.0,7.9,59975.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,6,120,0.0,0.8,120.0,5.9,15.3,5.8,53.0,0.0,9.2,15755.0,7.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,7,703,0.0,3.1,100.0,7.6,18.4,5.6,43.0,0.0,9.1,16650.0,54.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,8,1011,0.0,4.2,100.0,9.6,20.9,5.6,37.0,0.0,9.1,15318.0,107.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,9,592,0.0,4.5,110.0,10.1,23.7,6.1,32.0,0.0,9.4,14291.0,173.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,10,436,0.0,6.3,110.0,11.8,24.5,5.8,30.0,0.0,9.2,12474.0,208.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,11,521,0.0,7.2,100.0,13.5,25.5,5.6,28.0,0.0,9.1,10441.0,211.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,12,858,0.0,5.8,110.0,13.2,25.8,4.8,26.0,0.0,8.6,10080.0,218.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,13,818,0.0,4.7,120.0,12.5,26.5,3.6,23.0,0.0,7.9,8505.0,233.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,14,638,0.0,8.0,110.0,16.1,24.8,0.2,20.0,0.0,6.2,14672.0,115.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,15,770,0.0,6.2,110.0,15.6,24.2,1.1,22.0,0.0,6.6,14976.0,109.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,16,1052,0.0,7.9,110.0,18.3,24.0,0.9,22.0,0.0,6.5,12672.0,100.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,17,1378,0.0,7.4,120.0,18.5,22.7,-0.7,21.0,0.0,5.8,9426.0,51.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,18,1193,0.0,7.3,110.0,20.5,21.0,1.3,27.0,0.0,6.7,55903.0,9.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,19,867,0.0,5.6,110.0,15.5,20.3,0.6,27.0,0.0,6.4,60000.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,20,590,0.0,7.9,110.0,16.8,20.8,0.6,26.0,0.0,6.4,19982.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,21,543,0.0,5.3,120.0,17.9,20.4,3.6,33.0,0.0,7.9,54416.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,22,429,0.0,4.5,110.0,14.0,19.4,4.6,38.0,0.0,8.5,58658.0,0.0,Monday,Printemps,No Holiday
2024-04-08,2024,4,8,23,354,0.0,4.0,100.0,9.9,18.8,4.5,39.0,0.0,8.4,54977.0,0.0,Monday,Printemps,No Holiday
2024-04-09,2024,4,9,0,170,0.0,3.0,110.0,6.9,18.0,5.3,43.0,0.0,8.9,44523.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,1,95,0.0,1.8,120.0,9.4,17.4,7.1,51.0,0.0,10.1,48020.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,2,53,0.0,4.6,120.0,9.1,16.8,9.0,60.0,0.0,11.5,42672.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,3,28,0.0,2.1,200.0,8.6,15.6,10.5,72.0,0.0,12.7,37234.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,4,29,0.0,2.3,250.0,5.7,14.5,11.8,84.0,11.0,13.8,8836.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,5,49,0.2,1.4,280.0,5.5,13.5,12.4,93.0,60.0,14.4,9428.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,6,120,0.6,2.9,270.0,6.8,11.6,10.9,95.0,60.0,13.0,4986.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,7,530,0.6,3.0,270.0,6.2,10.8,10.0,95.0,60.0,12.3,10777.0,2.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,8,848,0.0,2.0,270.0,6.1,10.8,10.0,95.0,60.0,12.3,3882.0,17.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,9,527,0.0,2.5,270.0,6.5,10.9,9.3,90.0,60.0,11.7,3131.0,58.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,10,384,0.0,3.1,280.0,10.2,12.0,7.1,72.0,43.0,10.1,4135.0,39.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,11,435,0.0,3.6,290.0,10.3,12.8,6.5,66.0,0.0,9.7,2692.0,158.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,12,822,0.0,2.5,320.0,9.0,13.5,6.8,64.0,0.0,9.9,2902.0,266.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,13,719,0.0,4.3,300.0,10.8,17.0,4.6,44.0,0.0,8.5,2044.0,254.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,14,615,0.0,4.5,290.0,12.3,17.3,5.0,44.0,0.0,8.7,5039.0,238.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,15,730,0.0,5.5,300.0,15.5,17.0,1.5,35.0,0.0,6.8,2231.0,235.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,16,963,0.0,4.4,280.0,14.8,17.2,1.3,34.0,0.0,6.7,2107.0,168.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,17,1402,0.0,3.9,280.0,13.2,16.3,1.9,38.0,0.0,7.0,4203.0,97.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,18,1225,0.0,4.2,280.0,10.6,14.0,2.5,46.0,0.0,7.3,7415.0,18.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,19,1039,0.0,3.3,280.0,9.0,12.9,3.2,52.0,0.0,7.7,60000.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,20,677,0.0,3.6,280.0,10.1,12.1,2.5,52.0,0.0,7.3,59321.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,21,599,0.0,3.6,270.0,10.1,11.4,2.7,55.0,0.0,7.4,60000.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,22,476,0.0,4.6,280.0,12.1,10.6,3.4,61.0,0.0,7.8,59846.0,0.0,Tuesday,Printemps,No Holiday
2024-04-09,2024,4,9,23,338,0.0,4.0,280.0,12.7,10.0,2.7,60.0,0.0,7.4,60000.0,0.0,Tuesday,Printemps,No Holiday
2024-04-10,2024,4,10,0,155,0.0,4.9,280.0,11.8,9.4,2.9,64.0,0.0,7.5,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,1,80,0.0,4.8,280.0,12.5,9.1,1.9,61.0,0.0,7.0,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,2,56,0.0,5.5,280.0,14.5,8.7,2.1,63.0,0.0,7.1,59293.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,3,22,0.0,5.9,280.0,13.9,8.6,1.9,63.0,0.0,7.0,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,4,31,0.0,4.8,280.0,14.3,8.4,1.9,64.0,0.0,7.0,59156.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,5,43,0.0,3.8,280.0,17.5,8.4,1.9,64.0,0.0,7.0,27836.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,6,132,0.0,2.7,280.0,11.8,8.9,2.3,63.0,0.0,7.2,1091.0,5.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,7,593,0.0,4.6,290.0,12.9,10.7,2.5,57.0,0.0,7.3,12344.0,76.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,8,782,0.0,5.2,290.0,15.2,12.0,2.1,51.0,0.0,7.1,9925.0,145.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,9,577,0.0,4.3,290.0,15.3,12.5,1.3,46.0,0.0,6.7,7754.0,210.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,10,434,0.0,4.2,290.0,14.1,14.3,1.9,43.0,0.0,7.0,5948.0,262.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,11,466,0.0,3.6,290.0,10.8,15.8,1.9,39.0,0.0,7.0,4717.0,296.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,12,795,0.0,4.5,280.0,12.3,17.1,2.3,37.0,0.0,7.2,6027.0,265.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,13,704,0.0,3.4,300.0,10.8,17.7,1.7,34.0,0.0,6.9,4987.0,300.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,14,613,0.0,4.5,290.0,12.5,17.8,1.7,34.0,0.0,6.9,4286.0,274.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,15,670,0.0,3.0,290.0,11.9,17.8,2.5,36.0,0.0,7.3,3973.0,234.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,16,784,0.0,3.0,290.0,11.2,17.3,2.1,36.0,0.0,7.1,3530.0,170.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,17,1160,0.0,1.9,300.0,8.7,15.4,1.9,40.0,0.0,7.0,6266.0,122.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,18,1139,0.0,0.8,260.0,7.8,14.2,1.7,43.0,0.0,6.9,16763.0,32.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,19,951,0.0,1.4,270.0,4.0,13.1,1.5,45.0,0.0,6.8,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,20,775,0.0,1.2,330.0,5.1,11.9,0.9,47.0,0.0,6.5,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,21,556,0.0,0.0,0.0,2.5,9.7,1.1,55.0,0.0,6.6,59805.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,22,487,0.0,0.5,80.0,2.0,8.9,1.3,59.0,0.0,6.7,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-10,2024,4,10,23,352,0.0,0.9,310.0,2.5,9.4,1.5,58.0,0.0,6.8,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-11,2024,4,11,0,208,0.0,0.8,320.0,5.0,10.3,1.7,55.0,0.0,6.9,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,1,71,0.0,0.5,230.0,3.1,11.5,2.5,54.0,0.0,7.3,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,2,28,0.0,1.2,90.0,5.2,12.6,1.9,48.0,0.0,7.0,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,3,20,0.0,2.1,80.0,5.8,13.4,2.3,47.0,0.0,7.2,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,4,24,0.0,1.0,230.0,2.6,11.0,2.9,57.0,0.0,7.5,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,5,36,0.0,0.0,0.0,3.9,10.9,3.2,59.0,0.0,7.7,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,6,113,0.0,0.0,0.0,2.2,11.4,3.9,60.0,0.0,8.1,43008.0,13.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,7,742,0.0,0.7,260.0,2.0,14.8,3.2,46.0,0.0,7.7,45210.0,42.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,8,1035,0.0,1.1,240.0,2.2,15.4,5.0,50.0,0.0,8.7,19401.0,140.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,9,639,0.0,1.3,240.0,3.9,15.5,5.1,50.0,0.0,8.8,29508.0,214.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,10,436,0.0,1.8,250.0,3.7,18.9,5.6,42.0,0.0,9.1,19975.0,261.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,11,541,0.0,2.7,230.0,5.2,20.5,6.1,39.0,0.0,9.4,27219.0,292.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,12,936,0.0,4.3,240.0,7.5,20.7,6.2,39.0,0.0,9.5,26490.0,307.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,13,768,0.0,4.1,240.0,7.7,21.3,6.4,38.0,0.0,9.6,21272.0,299.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,14,691,0.0,3.7,230.0,8.2,21.6,6.7,38.0,0.0,9.8,22118.0,271.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,15,833,0.0,3.4,230.0,7.3,22.0,6.2,36.0,0.0,9.5,23997.0,228.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,16,1070,0.0,3.3,230.0,6.6,21.4,6.8,39.0,0.0,9.9,29130.0,169.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,17,1488,0.0,2.8,240.0,5.8,20.7,7.3,42.0,0.0,10.2,32433.0,102.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,18,1384,0.0,0.9,260.0,6.5,16.6,7.8,56.0,0.0,10.6,59436.0,22.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,19,1155,0.0,1.0,320.0,2.4,14.7,8.9,68.0,0.0,11.4,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,20,834,0.0,0.0,0.0,1.4,14.6,8.8,68.0,0.0,11.3,59024.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,21,649,0.0,1.4,80.0,2.1,13.7,8.4,70.0,0.0,11.0,47987.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,22,517,0.0,0.0,0.0,3.2,12.2,7.1,71.0,0.0,10.1,51960.0,0.0,Thursday,Printemps,No Holiday
2024-04-11,2024,4,11,23,483,0.0,0.0,0.0,2.0,11.6,7.0,73.0,0.0,10.0,29977.0,0.0,Thursday,Printemps,No Holiday
2024-04-12,2024,4,12,0,245,0.0,1.3,80.0,2.0,10.3,6.8,79.0,0.0,9.9,39639.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,1,112,0.0,0.0,0.0,2.1,10.1,6.7,79.0,27.0,9.8,38447.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,2,64,0.0,0.6,80.0,2.0,9.7,6.1,78.0,8.0,9.4,43782.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,3,31,0.0,0.8,100.0,2.3,9.3,5.8,79.0,0.0,9.2,41734.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,4,34,0.0,0.0,0.0,1.8,10.6,5.8,72.0,0.0,9.2,42444.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,5,40,0.0,0.8,90.0,2.2,11.7,5.8,67.0,0.0,9.2,34087.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,6,112,0.0,0.0,0.0,2.8,12.7,6.7,67.0,0.0,9.8,26852.0,12.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,7,723,0.0,0.0,0.0,1.7,16.2,8.0,58.0,0.0,10.7,19761.0,68.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,8,962,0.0,0.0,0.0,1.8,18.8,9.0,53.0,0.0,11.5,19788.0,135.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,9,664,0.0,0.8,180.0,1.6,23.0,11.1,47.0,0.0,13.2,21059.0,199.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,10,484,0.0,1.8,230.0,3.3,25.7,9.0,35.0,0.0,11.5,19680.0,253.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,11,616,0.0,3.5,250.0,7.2,27.1,6.5,27.0,0.0,9.7,19977.0,286.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,12,1090,0.0,4.0,250.0,7.1,27.3,9.6,33.0,0.0,11.9,32695.0,302.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,13,939,0.0,4.1,240.0,7.5,27.7,7.0,27.0,0.0,10.0,19394.0,294.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,14,845,0.0,3.8,250.0,7.9,27.7,7.6,28.0,0.0,10.4,19900.0,268.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,15,995,0.0,3.4,240.0,7.2,27.0,9.8,34.0,0.0,12.1,37132.0,224.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,16,1164,0.0,3.5,240.0,7.1,26.0,8.5,33.0,0.0,11.1,37468.0,168.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,17,1365,0.0,2.3,270.0,5.9,24.3,10.5,42.0,0.0,12.7,50606.0,102.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,18,1311,0.0,0.8,270.0,4.4,20.2,10.9,55.0,0.0,13.0,44600.0,35.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,19,1137,0.0,0.6,310.0,1.5,19.3,10.3,56.0,0.0,12.5,41497.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,20,863,0.0,1.0,340.0,2.0,18.8,10.4,58.0,0.0,12.6,44515.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,21,722,0.0,0.0,0.0,1.2,17.5,10.4,63.0,0.0,12.6,32070.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,22,604,0.0,0.0,0.0,1.3,16.0,10.0,68.0,0.0,12.3,28930.0,0.0,Friday,Printemps,No Holiday
2024-04-12,2024,4,12,23,500,0.0,0.0,0.0,1.4,16.0,10.5,70.0,0.0,12.7,35422.0,0.0,Friday,Printemps,No Holiday
2024-04-13,2024,4,13,0,375,0.0,0.6,70.0,1.1,15.0,10.2,73.0,0.0,12.4,35897.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,1,243,0.0,0.6,70.0,1.5,13.2,9.8,80.0,4.0,12.1,34202.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,2,169,0.0,0.0,0.0,2.4,12.3,9.7,84.0,54.0,12.0,33696.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,3,120,0.0,0.5,110.0,1.6,11.9,8.5,80.0,60.0,11.1,31806.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,4,78,0.0,0.0,0.0,2.2,11.1,8.0,81.0,60.0,10.7,30825.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,5,58,0.0,0.0,0.0,2.6,11.3,7.8,79.0,38.0,10.6,29556.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,6,70,0.0,0.0,0.0,2.8,12.5,8.5,77.0,12.0,11.1,19944.0,15.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,7,210,0.0,1.9,90.0,4.4,18.8,9.8,56.0,0.0,12.1,19819.0,79.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,8,286,0.0,2.3,110.0,4.8,23.5,9.4,41.0,0.0,11.8,18793.0,142.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,9,489,0.0,1.7,130.0,4.1,25.8,9.6,36.0,0.0,11.9,17522.0,188.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,10,566,0.0,2.8,140.0,5.8,27.0,8.9,32.0,0.0,11.4,19538.0,260.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,11,714,0.0,1.9,190.0,5.7,26.8,10.9,37.0,0.0,13.0,19948.0,270.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,12,880,0.0,1.9,150.0,5.1,27.7,9.0,31.0,0.0,11.5,19455.0,288.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,13,796,0.0,2.2,230.0,5.0,28.2,12.1,37.0,0.0,14.1,11826.0,289.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,14,868,0.0,1.8,180.0,4.3,28.7,10.9,33.0,0.0,13.0,18003.0,259.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,15,831,0.0,2.7,240.0,4.6,27.3,11.3,37.0,0.0,13.4,19618.0,230.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,16,954,0.0,2.5,240.0,4.5,27.1,11.1,37.0,0.0,13.2,31473.0,169.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,17,1044,0.0,1.4,250.0,3.5,25.7,11.4,41.0,0.0,13.5,33617.0,106.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,18,1066,0.0,0.6,290.0,2.4,21.3,11.3,53.0,0.0,13.4,49678.0,39.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,19,962,0.0,0.0,0.0,2.7,18.6,12.1,66.0,0.0,14.1,27237.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,20,803,0.0,0.0,0.0,1.2,17.4,11.9,70.0,0.0,13.9,21370.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,21,631,0.0,0.6,90.0,1.1,16.4,12.1,76.0,0.0,14.1,18626.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,22,652,0.0,0.0,0.0,1.9,16.5,11.7,73.0,0.0,13.7,22377.0,0.0,Saturday,Printemps,Public Holiday
2024-04-13,2024,4,13,23,582,0.0,0.0,0.0,0.6,14.9,10.0,73.0,0.0,12.3,27261.0,0.0,Saturday,Printemps,Public Holiday
2024-04-14,2024,4,14,0,415,0.0,0.0,0.0,1.2,14.7,8.1,65.0,0.0,10.8,18367.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,1,280,0.0,0.0,0.0,1.6,14.5,8.3,66.0,0.0,10.9,19431.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,2,197,0.0,0.0,0.0,1.5,14.5,7.7,64.0,0.0,10.5,19981.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,3,135,0.0,0.0,0.0,1.4,13.1,7.1,67.0,0.0,10.1,27539.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,4,97,0.0,0.0,0.0,2.3,14.1,7.6,65.0,0.0,10.4,25949.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,5,58,0.0,0.0,0.0,1.3,12.9,7.3,69.0,0.0,10.2,27771.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,6,58,0.0,0.0,0.0,0.9,15.3,6.8,57.0,0.0,9.9,19988.0,15.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,7,106,0.0,0.0,0.0,1.5,19.8,7.1,44.0,0.0,10.1,15145.0,79.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,8,227,0.0,0.0,0.0,1.2,20.8,10.5,52.0,0.0,12.7,16716.0,147.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,9,366,0.0,1.4,210.0,3.2,24.0,8.4,37.0,0.0,11.0,18258.0,211.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,10,525,0.0,2.3,240.0,4.3,26.4,9.3,34.0,0.0,11.7,19052.0,263.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,11,631,0.0,3.8,230.0,7.0,24.9,10.4,40.0,0.0,12.6,7059.0,296.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,12,639,0.0,3.4,250.0,6.7,25.4,9.7,37.0,0.0,12.0,18684.0,309.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,13,675,0.0,3.5,240.0,7.3,25.4,9.3,36.0,0.0,11.7,19986.0,300.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,14,682,0.0,2.6,250.0,6.6,25.5,6.1,29.0,0.0,9.4,20520.0,276.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,15,729,0.0,2.3,260.0,5.2,26.4,3.6,23.0,0.0,7.9,27501.0,232.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,16,779,0.0,2.4,240.0,6.0,25.5,4.6,26.0,0.0,8.5,28501.0,173.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,17,892,0.0,2.1,240.0,4.8,24.0,7.1,34.0,0.0,10.1,40497.0,107.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,18,903,0.0,0.6,290.0,2.6,20.0,7.0,43.0,0.0,10.0,46185.0,39.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,19,760,0.0,0.8,280.0,1.7,18.8,6.2,44.0,0.0,9.5,25646.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,20,607,0.0,1.3,330.0,2.8,16.5,10.8,69.0,0.0,12.9,54027.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,21,498,0.0,2.1,360.0,4.1,16.3,7.0,54.0,0.0,10.0,19786.0,0.0,Sunday,Printemps,Public Holiday
2024-04-14,2024,4,14,22,350,0.0,1.5,270.0,3.1,15.3,5.8,53.0,0.0,9.2,41903.0,0.0,Sunday,Printemps,Public Holiday
